question,dateFinished,dueDate,action_code,activityNameEN,planned,time:timestamp,monitoringResource,org:resource,activityNameNL,concept:name,lifecycle:transition,case:concept:name,case:Responsible_actor,case:endDate,case:caseStatus,case:parts,case:SUMleges,case:last_phase,case:case_type,case:startDate,case:requestComplete,case:IDofConceptCase,case:termName,case:caseProcedure,case:landRegisterID,case:Includes_subCases,dateStop,case:endDatePlanned
EMPTY,2014-08-14 00:00:00+00:00,,01_HOOFD_061,start WABOprocedure,2014-08-15 09:58:30+00:00,2014-08-13 22:00:00+00:00,560431,560752,WABOprocedure instellen,01_HOOFD_061,complete,10044776,560431,2014-09-11 22:00:00+00:00,G,Kap,,Procedure afgebroken,557669,2014-08-13 22:00:00+00:00,True,10044881.0,Termijn tot besluit,,,,,
EMPTY,2014-08-14 00:00:00+00:00,,01_HOOFD_065_2,enter senddate procedure confirmation,2014-08-15 10:00:38+00:00,2014-08-14 10:00:38+00:00,560431,560752,invoeren verzenddatum procedurebevestiging,01_HOOFD_065_2,complete,10044776,560431,2014-09-11 22:00:00+00:00,G,Kap,,Procedure afgebroken,557669,2014-08-13 22:00:00+00:00,True,10044881.0,Termijn tot besluit,,,,,
EMPTY,2014-08-20 00:00:00+00:00,2014-08-25 08:05:13+00:00,01_HOOFD_010,register submission date request,2014-08-21 08:05:13+00:00,2014-08-18 22:00:00+00:00,560781,560781,registratie datum binnenkomst aanvraag,01_HOOFD_010,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
True,2014-08-20 00:00:00+00:00,,01_HOOFD_012,application submitted through OLO,2014-08-21 08:27:15+00:00,2014-08-19 22:00:00+00:00,560431,560781,aanvraag via OLO ingediend,01_HOOFD_012,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
True,2014-08-20 00:00:00+00:00,,01_HOOFD_020,send confirmation receipt,2014-08-21 08:27:19+00:00,2014-08-19 22:00:00+00:00,560431,560781,versturen ontvangstbevestiging,01_HOOFD_020,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2014-08-20 00:00:00+00:00,,02_DRZ_010,forward to the competent authority,2014-08-21 08:27:26+00:00,2014-08-19 22:00:00+00:00,560431,560781,doorsturen aan bevoegd gezag,02_DRZ_010,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2014-08-20 00:00:00+00:00,,04_BPT_005,regular procedure without MER,2014-08-21 08:27:29+00:00,2014-08-19 22:00:00+00:00,560431,560781,reguliere procedure zonder MER,04_BPT_005,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2014-08-20 00:00:00+00:00,,04_BPT_009,MER required,2014-08-21 08:28:06+00:00,2014-08-19 22:00:00+00:00,560431,560781,MER plichtig,04_BPT_009,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
Uitgebreid,2014-08-20 00:00:00+00:00,,04_BPT_020,activities regular procedure,2014-08-21 08:28:15+00:00,2014-08-19 22:00:00+00:00,560431,560781,activiteiten reguliere procedure,04_BPT_020,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2014-08-20 00:00:00+00:00,,04_BPT_030,phased application,2014-08-21 08:28:20+00:00,2014-08-19 22:00:00+00:00,560431,560781,gefaseerde aanvraag,04_BPT_030,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
True,2014-08-20 00:00:00+00:00,,01_HOOFD_065_0,create procedure confirmation,2014-08-21 08:30:42+00:00,2014-08-19 22:00:00+00:00,560431,560781,procedurebevestiging aanmaken,01_HOOFD_065_0,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2014-08-20 00:00:00+00:00,,04_BPT_029,read field phased application,2014-08-21 08:28:20+00:00,2014-08-19 22:00:00+00:00,560431,560781,veld gefaseerde aanvraag uitlezen,04_BPT_029,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2014-08-20 00:00:00+00:00,2014-08-25 08:27:17+00:00,01_HOOFD_015,phase application received,2014-08-21 08:27:17+00:00,2014-08-19 22:00:00+00:00,560431,560781,fase aanvraag ontvangen,01_HOOFD_015,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2014-08-20 00:00:00+00:00,,04_BPT_021,start WABOprocedure,2014-08-21 08:28:20+00:00,2014-08-19 22:00:00+00:00,560431,560781,WABOprocedure instellen,04_BPT_021,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2014-08-20 00:00:00+00:00,,01_HOOFD_065_1,send procedure confirmation,2014-08-21 08:30:58+00:00,2014-08-19 22:00:00+00:00,560431,560781,procedurebevestiging versturen,01_HOOFD_065_1,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2014-08-20 00:00:00+00:00,,01_HOOFD_030_1,send confirmation receipt,2014-08-21 08:27:23+00:00,2014-08-19 22:00:00+00:00,560431,560781,versturen ontvangstbevestiging,01_HOOFD_030_1,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2014-08-20 00:00:00+00:00,,01_HOOFD_030_2,enter senddate acknowledgement,2014-08-21 08:27:26+00:00,2014-08-20 08:27:26+00:00,560431,560781,invoeren verzenddatum ontvangstbevestiging,01_HOOFD_030_2,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2014-11-13 00:00:00+00:00,,01_HOOFD_065_2,enter senddate procedure confirmation,2014-08-21 08:32:03+00:00,2014-08-20 08:32:03+00:00,560431,560752,invoeren verzenddatum procedurebevestiging,01_HOOFD_065_2,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2015-02-24 00:00:00+00:00,,01_HOOFD_065_2,enter senddate procedure confirmation,2015-02-25 09:22:16+00:00,2014-08-20 08:32:03+00:00,560431,1550894,invoeren verzenddatum procedurebevestiging,01_HOOFD_065_2,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2014-09-17 00:00:00+00:00,,01_HOOFD_110_0,create subcases completeness,2014-09-18 11:11:18+00:00,2014-09-16 22:00:00+00:00,560431,560849,deelzaken volledigheid aanmaken,01_HOOFD_110_0,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2014-09-17 00:00:00+00:00,,01_HOOFD_180,procedure change,2014-09-18 11:11:22+00:00,2014-09-16 22:00:00+00:00,560431,560849,procedure verandering,01_HOOFD_180,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2014-09-17 00:00:00+00:00,,08_AWB45_005,request complete,2014-09-18 11:11:28+00:00,2014-09-16 22:00:00+00:00,560431,560849,aanvraag volledig,08_AWB45_005,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
42,2014-09-17 00:00:00+00:00,,08_AWB45_010,term for supplying missing data,2014-09-18 11:11:33+00:00,2014-09-16 22:00:00+00:00,560431,560849,termijn aanleveren ontbrekende gegevens,08_AWB45_010,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
True,2014-09-17 00:00:00+00:00,,08_AWB45_020_0,create letter requesting missing data,2014-09-18 11:11:41+00:00,2014-09-16 22:00:00+00:00,560431,560849,brief opvragen ontbrekende gegevens aanmaken,08_AWB45_020_0,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2014-09-17 00:00:00+00:00,,01_HOOFD_090,publish,2014-08-21 08:32:03+00:00,2014-09-16 22:00:00+00:00,560431,560849,publiceren,01_HOOFD_090,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2014-09-17 00:00:00+00:00,,08_OLO_100,send message OLO status additions required,2014-09-18 11:29:22+00:00,2014-09-16 22:00:00+00:00,560431,560849,bericht OLO-status aanvullingen vereist versturen,08_OLO_100,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2014-09-17 00:00:00+00:00,,08_AWB45_025,phase asked additional information,2014-09-18 11:29:16+00:00,2014-09-16 22:00:00+00:00,560431,560849,fase aanvullende gegevens gevraagd,08_AWB45_025,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2014-09-17 00:00:00+00:00,,08_AWB45_020_1,retrieve missing data,2014-09-18 11:11:44+00:00,2014-09-16 22:00:00+00:00,560431,560849,opvragen ontbrekende gegevens,08_AWB45_020_1,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2015-02-24 00:00:00+00:00,,08_AWB45_020_2,enter senddate retrieve missing data,2015-02-25 09:22:35+00:00,2014-09-17 11:12:28+00:00,560431,1550894,invoeren verzenddatum opvragen ontbrekende gegevens,08_AWB45_020_2,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2014-09-17 00:00:00+00:00,,08_AWB45_020_2,enter senddate retrieve missing data,2014-09-18 11:12:28+00:00,2014-09-17 11:12:28+00:00,560431,560849,invoeren verzenddatum opvragen ontbrekende gegevens,08_AWB45_020_2,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
True,2014-11-13 00:00:00+00:00,,08_AWB45_030,receive additional information,2014-09-18 11:29:35+00:00,2014-11-12 23:00:00+00:00,560431,560752,aanvullende gegevens ontvangen,08_AWB45_030,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2014-11-13 00:00:00+00:00,,08_AWB45_051_0,send confirmation receipt additional data,2014-11-14 12:38:26+00:00,2014-11-12 23:00:00+00:00,560431,560752,bevestiging ontvangst aanvullende gegevens versturen,08_AWB45_051_0,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
13-11-2014 0:00:00,2015-02-24 00:00:00+00:00,,08_AWB45_040,enter receipt of additional data,2015-02-25 09:22:39+00:00,2014-11-12 23:00:00+00:00,560431,1550894,registreren ontvangst aanvullende gegevens,08_AWB45_040,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2014-11-13 00:00:00+00:00,,08_AWB45_045,phase additional information received,2014-11-14 12:38:21+00:00,2014-11-12 23:00:00+00:00,560431,560752,fase aanvullende gegevens ontvangen,08_AWB45_045,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
13-11-2014 13:38:19,2014-11-13 00:00:00+00:00,,08_AWB45_040,enter receipt of additional data,2014-11-14 12:38:19+00:00,2014-11-13 12:38:19+00:00,560431,560752,registreren ontvangst aanvullende gegevens,08_AWB45_040,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
True,2015-01-29 00:00:00+00:00,,08_AWB45_005,request complete,2014-11-14 12:38:30+00:00,2015-01-28 23:00:00+00:00,560431,560849,aanvraag volledig,08_AWB45_005,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2015-01-29 00:00:00+00:00,,01_HOOFD_196,procedure change after completeness,2015-01-30 15:00:47+00:00,2015-01-28 23:00:00+00:00,560431,560849,procedureverandering na volledigheid,01_HOOFD_196,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2015-01-29 00:00:00+00:00,,01_HOOFD_200,send letter in progress,2015-01-30 15:00:47+00:00,2015-01-28 23:00:00+00:00,560431,560849,brief in behandeling versturen,01_HOOFD_200,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2015-01-29 00:00:00+00:00,,01_HOOFD_250_0,create subcases content,2015-01-30 15:00:47+00:00,2015-01-28 23:00:00+00:00,560431,560849,deelzaken inhoudelijkheid aanmaken,01_HOOFD_250_0,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2015-01-29 00:00:00+00:00,,01_HOOFD_330,procedure change,2015-01-30 15:00:50+00:00,2015-01-28 23:00:00+00:00,560431,560849,procedure verandering,01_HOOFD_330,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2015-01-29 00:00:00+00:00,,09_AH_I_010,article 34  WABO applies,2015-01-30 15:00:52+00:00,2015-01-28 23:00:00+00:00,560431,560849,artikel 34 WABO van toepassing,09_AH_I_010,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2015-01-29 00:00:00+00:00,,01_HOOFD_380,grounds for refusal,2015-01-30 15:00:53+00:00,2015-01-28 23:00:00+00:00,560431,560849,weigeringsgrond,01_HOOFD_380,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2015-01-29 00:00:00+00:00,,01_HOOFD_375,phase advice known,2015-01-30 15:00:53+00:00,2015-01-28 23:00:00+00:00,560431,560849,fase advies bekend,01_HOOFD_375,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2015-01-29 00:00:00+00:00,,01_HOOFD_440_1,create draft environtmental permit,2015-01-30 15:00:53+00:00,2015-01-28 23:00:00+00:00,560431,560849,aanmaken ontwerpbesluit omgevingsvergunning,01_HOOFD_440_1,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2015-01-29 00:00:00+00:00,,01_OLO_120,send message OLO-status in progress,2015-01-30 14:59:24+00:00,2015-01-28 23:00:00+00:00,560431,560849,bericht OLO-status in behandeling versturen,01_OLO_120,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2015-01-29 00:00:00+00:00,,01_HOOFD_195,phase application receptive,2015-01-30 15:00:47+00:00,2015-01-28 23:00:00+00:00,560431,560849,fase aanvraag ontvankelijk,01_HOOFD_195,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
EMPTY,2015-01-29 00:00:00+00:00,,01_HOOFD_440_1a,set decision status,2015-01-30 15:00:53+00:00,2015-01-28 23:00:00+00:00,560431,560849,instellen besluitstatus,01_HOOFD_440_1a,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2015-02-20 00:00:00+00:00,,01_HOOFD_446,submit draft decision,2015-02-23 08:48:22+00:00,2015-02-19 23:00:00+00:00,560431,560752,ontwerpbesluit voorleggen,01_HOOFD_446,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
False,2015-02-20 00:00:00+00:00,,01_HOOFD_455,enrich draft decision,2015-02-23 08:48:28+00:00,2015-02-19 23:00:00+00:00,560431,560752,ontwerpbeschikking verrijken,01_HOOFD_455,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
True,2015-02-20 00:00:00+00:00,,10_UOV_010,open draft decision for inspection,2015-02-23 08:48:38+00:00,2015-02-19 23:00:00+00:00,560431,560752,ontwerpbeschikking ter inzage leggen,10_UOV_010,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
True,2015-02-20 00:00:00+00:00,,10_UOV_050_0,create cover letter draft decision,2015-02-23 08:49:16+00:00,2015-02-19 23:00:00+00:00,560431,560752,begeleidende brief ontwerpbeschikking aanmaken,10_UOV_050_0,complete,10069611,560431,,O,"Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning)",,Ontwerpbesluit genomen,557669,2014-08-18 22:00:00+00:00,False,10069618.0,Termijn ontwerpbeschikking ter inzage 1,Uitgebreid,,,,
