monitoringResource,org:resource,activityNameNL,concept:name,question,dateFinished,action_code,activityNameEN,planned,lifecycle:transition,time:timestamp,case:Includes_subCases,case:concept:name,case:Responsible_actor,case:endDate,case:caseStatus,case:parts,case:caseProcedure,case:last_phase,case:case_type,case:startDate,case:requestComplete,case:SUMleges,case:IDofConceptCase,case:termName,case:landRegisterID,dueDate,dateStop
4634935,560532,aanmaken besluit omgevingsvergunning,01_HOOFD_490_1,EMPTY,2013-08-19 00:00:00+00:00,01_HOOFD_490_1,creating environmental permit decision,2013-08-20 07:12:37+00:00,complete,2013-08-18 22:00:00+00:00,J,10358444,4634935,2013-09-29 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-20 23:00:00+00:00,False,,,,,,
4634935,560532,genereren publicatiedocument beschikking omgevingsvergunning,01_HOOFD_520,EMPTY,2013-08-19 00:00:00+00:00,01_HOOFD_520,generate publication document decision environmental permit,2013-08-20 07:12:21+00:00,complete,2013-08-18 22:00:00+00:00,J,10358444,4634935,2013-09-29 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-20 23:00:00+00:00,False,,,,,,
4634935,560532,genereren beschikking omgevingsvergunning,01_HOOFD_490_4,EMPTY,2013-08-19 00:00:00+00:00,01_HOOFD_490_4,generating decision environmental permit,2013-05-07 08:42:08+00:00,complete,2013-08-18 22:00:00+00:00,J,10358444,4634935,2013-09-29 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-20 23:00:00+00:00,False,,,,,,
4634935,560532,genereren publicatiedocument beschikking omgevingsvergunning,01_HOOFD_520,EMPTY,2013-08-19 00:00:00+00:00,01_HOOFD_520,generate publication document decision environmental permit,2013-08-20 07:13:16+00:00,complete,2013-08-18 22:00:00+00:00,J,10358444,4634935,2013-09-29 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-20 23:00:00+00:00,False,,,,,,
4634935,560532,fase besluit genomen,01_HOOFD_495,EMPTY,2013-08-19 00:00:00+00:00,01_HOOFD_495,phase decision taken,2013-08-20 06:54:34+00:00,complete,2013-08-18 22:00:00+00:00,J,10358444,4634935,2013-09-29 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-20 23:00:00+00:00,False,,,,,,
4634935,560532,fase besluit genomen,01_HOOFD_495,EMPTY,2013-08-19 00:00:00+00:00,01_HOOFD_495,phase decision taken,2013-08-20 07:12:45+00:00,complete,2013-08-18 22:00:00+00:00,J,10358444,4634935,2013-09-29 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-20 23:00:00+00:00,False,,,,,,
4634935,560532,registreren datum besluit omgevingsvergunning,01_HOOFD_490_3,EMPTY,2013-08-19 00:00:00+00:00,01_HOOFD_490_3,register date environmental permit decision,2013-08-20 06:54:20+00:00,complete,2013-08-19 06:54:20+00:00,J,10358444,4634935,2013-09-29 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-20 23:00:00+00:00,False,,,,,,
4634935,560532,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_2,EMPTY,2013-08-19 00:00:00+00:00,01_HOOFD_510_2,enter senddate decision environmental permit,2013-08-20 07:12:15+00:00,complete,2013-08-19 07:12:15+00:00,J,10358444,4634935,2013-09-29 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-20 23:00:00+00:00,False,,,,,,
4634935,560532,registreren datum publicatie beschikking omgevingsvergunning,01_HOOFD_530,EMPTY,2013-08-19 00:00:00+00:00,01_HOOFD_530,enter date publication decision environmental permit,2013-08-20 07:12:23+00:00,complete,2013-08-19 07:12:23+00:00,J,10358444,4634935,2013-09-29 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-20 23:00:00+00:00,False,,,,,,
4634935,560532,registreren datum besluit omgevingsvergunning,01_HOOFD_490_3,EMPTY,2013-08-19 00:00:00+00:00,01_HOOFD_490_3,register date environmental permit decision,2013-08-20 07:12:43+00:00,complete,2013-08-19 07:12:43+00:00,J,10358444,4634935,2013-09-29 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-20 23:00:00+00:00,False,,,,,,
4634935,560532,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_2,EMPTY,2013-08-19 00:00:00+00:00,01_HOOFD_510_2,enter senddate decision environmental permit,2013-08-20 07:13:16+00:00,complete,2013-08-19 07:13:16+00:00,J,10358444,4634935,2013-09-29 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-20 23:00:00+00:00,False,,,,,,
4634935,560532,registreren datum publicatie beschikking omgevingsvergunning,01_HOOFD_530,EMPTY,2013-08-19 00:00:00+00:00,01_HOOFD_530,enter date publication decision environmental permit,2013-08-20 07:13:18+00:00,complete,2013-08-19 07:13:18+00:00,J,10358444,4634935,2013-09-29 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-20 23:00:00+00:00,False,,,,,,
4634935,560532,instellen besluitfase: oorspronkelijk besluit,01_BB_770,EMPTY,2013-08-19 00:00:00+00:00,01_BB_770,set phase: phase permitting irrevocable,2013-08-20 07:13:29+00:00,complete,2013-08-19 07:13:29+00:00,J,10358444,4634935,2013-09-29 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-20 23:00:00+00:00,False,,,,,,
4634935,560532,registratie einddatum,01_HOOFD_810,EMPTY,2013-08-19 00:00:00+00:00,01_HOOFD_810,register deadline,2013-08-20 07:13:29+00:00,complete,2013-09-29 22:00:00+00:00,J,10358444,4634935,2013-09-29 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-20 23:00:00+00:00,False,,,,,,
4634935,560532,registratie datum binnenkomst aanvraag,01_HOOFD_010,EMPTY,2012-03-27 11:44:28+00:00,01_HOOFD_010,register submission date request,2012-03-28 09:28:34+00:00,complete,2012-03-20 23:00:00+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,OLO berichtenverkeer actief,01_HOOFD_011,False,2012-03-27 11:44:28+00:00,01_HOOFD_011,OLO messaging active,2012-03-28 09:39:20+00:00,complete,2012-03-27 09:39:21+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,versturen ontvangstbevestiging,01_HOOFD_020,True,2012-03-27 11:44:28+00:00,01_HOOFD_020,send confirmation receipt,,complete,2012-03-27 09:39:21+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,aanvrager is belanghebbende,03_GBH_005,True,2012-03-27 11:44:28+00:00,03_GBH_005,applicant is stakeholder,,complete,2012-03-27 09:39:21+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,beeindigen op verzoek,05_EIND_010,False,2012-03-27 11:44:28+00:00,05_EIND_010,terminate on request,,complete,2012-03-27 09:39:21+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,fase aanvraag ontvangen,01_HOOFD_015,EMPTY,2012-03-27 11:44:28+00:00,01_HOOFD_015,phase application received,,complete,2012-03-27 09:39:21+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,versturen ontvangstbevestiging,01_HOOFD_030_1,EMPTY,2012-03-27 11:44:26+00:00,01_HOOFD_030_1,send confirmation receipt,2012-03-28 09:39:21+00:00,complete,2012-03-27 09:39:25+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,invoeren verzenddatum ontvangstbevestiging,01_HOOFD_030_2,EMPTY,2012-03-27 11:44:26+00:00,01_HOOFD_030_2,enter senddate acknowledgement,2012-03-28 09:39:25+00:00,complete,2012-03-27 09:39:25+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,doorsturen aan bevoegd gezag,02_DRZ_010,False,2012-03-27 11:44:28+00:00,02_DRZ_010,forward to the competent authority,,complete,2012-03-27 09:39:27+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,BAG beheerder informeren,01_HOOFD_050,False,2012-03-27 11:44:28+00:00,01_HOOFD_050,inform BAG administrator,,complete,2012-03-27 09:39:27+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,reguliere procedure zonder MER,04_BPT_005,False,2012-03-27 11:44:28+00:00,04_BPT_005,regular procedure without MER,2012-03-28 09:39:27+00:00,complete,2012-03-27 09:39:31+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,MER aanwezig,04_BPT_010,False,2012-03-27 11:44:28+00:00,04_BPT_010,MER present,,complete,2012-03-27 09:39:31+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,activiteiten reguliere procedure,04_BPT_020,Uitgebreid,2012-03-27 11:44:28+00:00,04_BPT_020,activities regular procedure,2012-03-28 09:39:31+00:00,complete,2012-03-27 09:39:36+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,gefaseerde aanvraag,04_BPT_030,False,2012-03-27 11:44:28+00:00,04_BPT_030,phased application,,complete,2012-03-27 09:39:36+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,procedurebevestiging versturen,01_HOOFD_065_1,EMPTY,2012-03-27 11:44:26+00:00,01_HOOFD_065_1,send procedure confirmation,2012-03-28 09:39:36+00:00,complete,2012-03-27 09:44:19+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,invoeren verzenddatum procedurebevestiging,01_HOOFD_065_2,EMPTY,2012-03-27 11:44:26+00:00,01_HOOFD_065_2,enter senddate procedure confirmation,2012-03-28 09:44:20+00:00,complete,2012-03-27 09:44:19+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,publiceren,01_HOOFD_090,True,2012-03-27 11:44:28+00:00,01_HOOFD_090,publish,,complete,2012-03-27 09:44:20+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,termijn opschorten,07_OPS_010,False,2012-03-27 11:44:28+00:00,07_OPS_010,suspend term,,complete,2012-03-27 09:44:20+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,verlengen proceduretermijn,06_VD_010,False,2012-03-27 11:44:28+00:00,06_VD_010,extend procedure term,,complete,2012-03-27 09:44:20+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,registratie datum publicatie,01_HOOFD_101,27-3-2012 11:44:20,2012-03-27 11:44:28+00:00,01_HOOFD_101,registration date publication,,complete,2012-03-27 09:44:20+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,WAW vergunningsaspect,01_HOOFD_130,False,2012-03-27 11:44:28+00:00,01_HOOFD_130,WAW permit aspect,,complete,2012-03-27 09:44:20+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,behandelen deelzaken volledigheid,01_HOOFD_110,EMPTY,2012-03-27 11:44:28+00:00,01_HOOFD_110,treat subcases completeness,2012-03-28 09:44:20+00:00,complete,2012-03-27 09:44:22+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,procedure verandering,01_HOOFD_180,False,2012-03-27 11:44:28+00:00,01_HOOFD_180,procedure change,,complete,2012-03-27 09:44:23+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,deelzaken volledigheid afgerond,01_HOOFD_120,EMPTY,2012-03-27 11:44:28+00:00,01_HOOFD_120,subcases completeness completed,2012-03-28 09:44:22+00:00,complete,2012-03-27 09:44:23+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,aanvraag volledig,09_AWB45_005,True,2013-02-05 09:59:35+00:00,09_AWB45_005,request complete,2012-03-28 09:44:23+00:00,complete,2013-02-05 08:59:00+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,brief in behandeling versturen,01_HOOFD_200,False,2013-02-05 09:59:35+00:00,01_HOOFD_200,send letter in progress,2013-02-06 08:59:01+00:00,complete,2013-02-05 08:59:01+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,WAW vergunningsaspect,01_HOOFD_270,False,2013-02-05 09:59:35+00:00,01_HOOFD_270,WAW permit aspect,2013-02-06 08:59:01+00:00,complete,2013-02-05 08:59:01+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,fase aanvraag ontvankelijk,01_HOOFD_195,EMPTY,2013-02-05 09:59:35+00:00,01_HOOFD_195,phase application receptive,2013-02-06 08:59:00+00:00,complete,2013-02-05 08:59:01+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,behandelen deelzaken inhoudelijkheid,01_HOOFD_250_1,EMPTY,2013-02-05 09:59:35+00:00,01_HOOFD_250_1,treat subcases content,2013-02-06 08:59:01+00:00,complete,2013-02-05 08:59:03+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,procedureverandering na volledigheid,01_HOOFD_196,False,2013-02-05 09:59:35+00:00,01_HOOFD_196,procedure change after completeness,2013-02-06 08:59:04+00:00,complete,2013-02-05 08:59:04+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,artikel 34 WABO van toepassing,09_AH_I_010,False,2013-02-05 09:59:35+00:00,09_AH_I_010,article 34  WABO applies,2013-02-06 08:59:04+00:00,complete,2013-02-05 08:59:04+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,weigeringsgrond,01_HOOFD_380,False,2013-02-05 09:59:35+00:00,01_HOOFD_380,grounds for refusal,2013-02-06 08:59:04+00:00,complete,2013-02-05 08:59:04+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,deelzaken inhoudelijkheid afgerond,01_HOOFD_250_2,EMPTY,2013-02-05 09:59:35+00:00,01_HOOFD_250_2,completed subcases content,2013-02-06 08:59:03+00:00,complete,2013-02-05 08:59:04+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,inhoudelijke beoordeling afgerond,01_HOOFD_370,EMPTY,2013-02-05 09:59:35+00:00,01_HOOFD_370,assessment of content completed,2013-02-06 08:59:04+00:00,complete,2013-02-05 08:59:04+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,fase advies bekend,01_HOOFD_375,EMPTY,2013-02-05 09:59:35+00:00,01_HOOFD_375,phase advice known,2013-02-06 08:59:04+00:00,complete,2013-02-05 08:59:04+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,aanmaken ontwerpbesluit omgevingsvergunning,01_HOOFD_440_1,EMPTY,2013-02-05 09:59:35+00:00,01_HOOFD_440_1,create draft environtmental permit,2013-02-06 08:59:04+00:00,complete,2013-02-05 08:59:05+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,afdoen onder mandaat,01_HOOFD_446,True,2013-02-05 09:59:35+00:00,01_HOOFD_446,dismiss under mandate,2013-02-06 08:59:08+00:00,complete,2013-02-05 08:59:08+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,genereren ontwerpbeschikking omgevingsvergunning,01_HOOFD_440_2,EMPTY,2013-02-05 09:59:35+00:00,01_HOOFD_440_2,generate draft decision environmental permit,2013-02-06 08:59:05+00:00,complete,2013-02-05 08:59:08+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,registreren datum ontwerpbesluit omgevingsvergunning,01_HOOFD_460,EMPTY,2013-02-05 09:59:35+00:00,01_HOOFD_460,enter date draft decisionenvironmental permit,2013-02-06 08:59:08+00:00,complete,2013-02-05 08:59:08+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,fase concept ontwerpbeschikking gereed,01_HOOFD_445,EMPTY,2013-02-05 09:59:35+00:00,01_HOOFD_445,phase concept draft decision ready,2013-02-06 08:59:08+00:00,complete,2013-02-05 08:59:08+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,ontwerpbeschikking ter inzage leggen,10_UOV_010,True,2013-02-05 09:59:35+00:00,10_UOV_010,open draft decision for inspection,2013-02-06 08:59:14+00:00,complete,2013-02-05 08:59:14+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,fase ontwerpbesluit genomen,01_HOOFD_465,EMPTY,2013-02-05 09:59:35+00:00,01_HOOFD_465,phase draft decision made,2013-02-06 08:59:14+00:00,complete,2013-02-05 08:59:14+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,fase ontwerpbesluit genomen,10_UOV_045,EMPTY,2013-02-05 10:00:04+00:00,10_UOV_045,phase draft decision made,2013-02-06 08:59:58+00:00,complete,2013-02-05 08:59:58+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,publicatie document ontwerpbesluit,10_UOV_040,EMPTY,2013-02-05 10:00:04+00:00,10_UOV_040,publish official draft decision,2013-02-06 08:59:25+00:00,complete,2013-02-05 08:59:58+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,afschrift ontwerpbeschikking aan belanghebbenden,10_UOV_050_1,EMPTY,2013-02-05 11:39:16+00:00,10_UOV_050_1,send design decision to stakeholders,2013-02-06 08:59:58+00:00,complete,2013-02-05 10:39:08+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,invoeren verzenddatum ontwerpbeschikking omgevingsvergunning,10_UOV_050_2,EMPTY,2013-02-05 11:39:16+00:00,10_UOV_050_2,entering senddate draft decision environmental permit,2013-02-06 10:39:08+00:00,complete,2013-02-05 10:39:08+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,zienswijze op ontwerpbesluit omgevingsvergunning ontvangen,10_UOV_060,False,2013-02-05 11:39:16+00:00,10_UOV_060,perspective on draft decision environmental permit received,2013-02-06 10:39:10+00:00,complete,2013-02-05 10:39:10+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,definitieve VVGB aanvragen,10_UOV_180,True,2013-02-05 11:39:16+00:00,10_UOV_180,final VVGB applications,2013-02-06 10:39:10+00:00,complete,2013-02-05 10:39:10+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,datum ontwerpbeschikking ter inzage,10_UOV_030,EMPTY,2013-02-05 09:59:35+00:00,10_UOV_030,date draft decision for inspection,2013-02-06 08:59:14+00:00,complete,2013-02-10 23:00:00+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
4634935,560532,datum publicatie ontwerpbeschikking,10_UOV_035,EMPTY,2013-02-05 09:59:35+00:00,10_UOV_035,publication date draft decision,2013-02-06 08:59:20+00:00,complete,2013-02-10 23:00:00+00:00,N,11269753,4634935,2013-05-20 22:00:00+00:00,G,Milieu (vergunning),Uitgebreid,Zaak afgehandeld,557669,2012-03-01 23:00:00+00:00,True,,,,,,
